日時,測定開始からの時間,電源電流,電源電圧,電源電力,回転数,モータートルク,モータ相間電圧(Vm),モータ線電流(Im),インバータ出力電力(P-Out),インバータ効率,力率進角(φ),力率,電流進角(α)
,秒,A,V,W,RPM,Nm,V,A,W,%,deg,%,deg
2025/12/5 14:18,0,0,24.1,0,17,-0.016,0.9,0.3,0,0,-5.3,100,-0.5
2025/12/5 14:18,0.1,0,24.1,0,17,-0.016,0.9,0.3,0,0,21.6,93,1.5
2025/12/5 14:18,0.2,0,24.1,0,17,-0.016,0.8,0.3,0,0,45.1,71,0.9
2025/12/5 14:18,0.3,0,24.1,0,17,-0.016,0.7,0.4,0,0,92.9,-5,0.1
2025/12/5 14:18,0.4,0,24.1,0,17,-0.016,0.6,0.6,0,0,118.7,-48,-0.1
2025/12/5 14:18,0.5,0.1,24.1,2,20,-0.016,0.5,1.1,-1,-39,-173.5,-99,-0.1
2025/12/5 14:18,0.6,0.1,24,2,20,-0.016,0.4,1.3,-1,-23,-128.1,-62,-0.8
2025/12/5 14:18,0.7,0.2,24,5,28,-0.016,0.6,2,2,32,-43.1,73,0
2025/12/5 14:18,0.8,0.4,24,10,33,-0.016,0.7,2.8,3,34,16,96,-0.1
2025/12/5 14:18,0.9,0.5,24,12,39,-0.016,0.2,3.7,1,10,16.3,96,0
2025/12/5 14:18,1,0.6,24,14,46,-0.016,0.4,4.2,2,17,-30.9,86,0.2
2025/12/5 14:18,1.1,0.7,24,17,46,-0.016,0.8,4.6,6,37,-12.3,98,0.4
2025/12/5 14:18,1.2,0.9,24,22,54,-0.016,0.5,5.3,4,21,11.6,98,0.3
2025/12/5 14:18,1.3,1,24,24,62,-0.016,0.7,5.7,7,28,-14.8,97,0.2
2025/12/5 14:18,1.4,1.3,24,31,79,-0.016,0.9,6.7,10,33,-10.1,98,0.1
2025/12/5 14:18,1.5,1.4,24,34,89,-0.016,1.1,7,13,40,2.1,100,0.1
2025/12/5 14:18,1.6,1.5,24,36,89,-0.016,0.9,7.2,11,31,0.1,100,0
2025/12/5 14:18,1.7,1.7,23.9,41,98,-0.016,1.1,7.7,15,36,3.5,100,0.3
2025/12/5 14:18,1.8,1.8,23.9,43,108,-0.016,1.3,7.9,18,41,-5.4,100,0.3
2025/12/5 14:18,1.9,2,23.9,48,127,-0.016,1.2,8.3,17,36,0,100,0.4
2025/12/5 14:18,2,2.1,23.9,50,137,-0.016,1.4,8.4,20,41,-0.8,100,0.4
2025/12/5 14:18,2.1,2.2,23.9,53,146,-0.016,1.4,8.6,21,40,2,100,0.3
2025/12/5 14:18,2.2,2.3,23.9,55,146,-0.016,1.5,8.7,23,41,-3.2,100,0.3
2025/12/5 14:18,2.3,2.3,23.9,55,157,-0.016,1.4,8.7,21,38,-3.7,100,0.3
2025/12/5 14:18,2.4,2.4,23.9,57,165,-0.016,1.6,8.8,24,43,-1.5,100,0.2
2025/12/5 14:18,2.5,2.5,23.9,60,184,-0.016,1.5,8.8,23,38,-3.3,100,0.3
2025/12/5 14:18,2.6,2.6,23.9,62,193,-0.016,1.7,8.9,26,42,0,100,0.3
2025/12/5 14:18,2.7,2.7,23.9,65,193,-0.016,1.8,9,28,43,-1.6,100,0.4
2025/12/5 14:18,2.8,2.7,23.9,65,203,-0.016,1.8,9.1,28,44,-3.1,100,0.4
2025/12/5 14:18,2.9,2.8,23.9,67,213,-0.016,1.8,9,28,42,-4.1,100,0.3
2025/12/5 14:18,3,2.8,23.9,67,231,-0.016,1.8,9.1,28,42,-3.6,100,0.3
2025/12/5 14:18,3.1,2.9,23.9,69,241,-0.016,1.9,9.1,30,43,-3.4,100,0.4
2025/12/5 14:18,3.2,3,23.9,72,241,-0.016,1.9,9.1,30,42,-3.6,100,0.4
2025/12/5 14:18,3.3,3,23.9,72,258,-0.016,2,9.1,31,44,-3.3,100,0.4
2025/12/5 14:18,3.4,3,23.9,72,258,-0.016,2.1,9.2,33,47,-2.5,100,0.4
2025/12/5 14:18,3.5,3.1,23.9,74,278,-0.016,2.1,9.2,33,45,-0.8,100,0.4
2025/12/5 14:18,3.6,3.1,23.9,74,278,-0.016,2.1,9.2,33,45,-1.6,100,0.4
2025/12/5 14:18,3.7,3.2,23.9,76,287,-0.016,2.2,9.2,35,46,-2.6,100,0.3
2025/12/5 14:18,3.8,3.3,23.9,79,306,-0.016,2.2,9.2,35,44,-1.7,100,0.3
2025/12/5 14:18,3.9,3.3,23.9,79,306,-0.016,2.3,9.2,37,46,-3.1,100,0.3
2025/12/5 14:18,4,3.3,23.9,79,325,-0.016,2.3,9.2,37,46,-1.7,100,0.3
2025/12/5 14:18,4.1,3.4,23.9,81,325,-0.016,2.4,9.2,38,47,-2.7,100,0.4
2025/12/5 14:18,4.2,3.4,23.9,81,343,-0.016,2.5,9.2,40,49,-1.3,100,0.4
2025/12/5 14:18,4.3,3.5,23.9,84,352,-0.016,2.4,9.2,38,46,-2.2,100,0.4
2025/12/5 14:18,4.4,3.5,23.9,84,352,-0.016,2.5,9.2,40,48,-1.4,100,0.4
2025/12/5 14:18,4.5,3.5,23.9,84,361,-0.016,2.6,9.2,41,50,-1.1,100,0.4
2025/12/5 14:18,4.6,3.6,23.9,86,372,-0.016,2.6,9.2,41,48,-2.5,100,0.5
2025/12/5 14:18,4.7,3.6,23.9,86,379,-0.016,2.7,9.3,43,51,-2,100,0.4
2025/12/5 14:18,4.8,3.7,23.9,88,399,-0.016,2.7,9.3,43,49,-1,100,0.3
2025/12/5 14:18,4.9,3.7,23.9,88,408,-0.016,2.8,9.3,45,51,-2.3,100,0.2
2025/12/5 14:18,5,3.7,23.8,88,408,-0.016,2.8,9.3,45,51,-1.1,100,0.2
2025/12/5 14:18,5.1,3.8,23.8,90,418,-0.016,2.9,9.2,46,51,-1.1,100,0.2
2025/12/5 14:18,5.2,3.8,23.8,90,426,-0.016,2.9,9.2,46,51,-2.1,100,0.3
2025/12/5 14:18,5.3,3.8,23.8,90,445,-0.016,2.9,9.2,46,51,-1,100,0.3
2025/12/5 14:18,5.4,3.9,23.8,93,454,-0.016,3,9.2,48,51,-0.8,100,0.3
2025/12/5 14:18,5.5,3.9,23.8,93,454,-0.016,3.1,9.2,49,53,-0.9,100,0.3
2025/12/5 14:18,5.6,3.9,23.8,93,472,-0.016,3.1,9.2,49,53,-1.1,100,0.2
2025/12/5 14:18,5.7,3.9,23.8,93,472,-0.016,3.2,9.2,51,55,-1.1,100,0.1
2025/12/5 14:18,5.8,4,23.8,95,491,-0.016,3.2,9.2,51,54,-0.9,100,0.1
2025/12/5 14:18,5.9,4,23.8,95,500,-0.016,3.2,9.2,51,54,-0.7,100,0.1
2025/12/5 14:18,6,4,23.8,95,500,-0.016,3.2,9.2,51,54,-0.8,100,0.2
2025/12/5 14:18,6.1,4.1,23.8,98,518,-0.016,3.3,9.2,53,54,-1.5,100,0.2
2025/12/5 14:18,6.2,4.1,23.8,98,518,-0.016,3.4,9.2,54,56,-1.1,100,0.2
2025/12/5 14:18,6.3,4.1,23.8,98,537,-0.016,3.4,9.2,54,56,-0.7,100,0.2
2025/12/5 14:18,6.4,4.2,23.8,100,537,-0.016,3.4,9.3,55,55,-1.1,100,0.2
2025/12/5 14:18,6.5,4.2,23.8,100,546,-0.016,3.5,9.2,56,56,-0.3,100,0.3
2025/12/5 14:18,6.6,4.2,23.8,100,564,-0.016,3.6,9.2,57,57,-0.7,100,0.4
2025/12/5 14:18,6.7,4.3,23.8,102,564,-0.016,3.6,9.2,57,56,-0.2,100,0.3
2025/12/5 14:18,6.8,4.3,23.8,102,581,-0.016,3.6,9.2,57,56,-0.1,100,0.5
2025/12/5 14:18,6.9,4.3,23.8,102,581,-0.016,3.6,9.2,57,56,-0.6,100,0.7
2025/12/5 14:18,7,4.4,23.8,105,593,-0.016,3.7,9.2,59,56,-0.5,100,0.5
2025/12/5 14:18,7.1,4.4,23.8,105,610,-0.016,3.8,9.2,61,58,-0.5,100,0.4
2025/12/5 14:18,7.2,4.4,23.8,105,610,-0.016,3.8,9.2,61,58,0,100,0.4
2025/12/5 14:18,7.3,4.4,23.8,105,619,-0.016,3.8,9.2,61,58,0.1,100,0.6
2025/12/5 14:18,7.4,4.4,23.8,105,628,-0.016,3.9,9.2,62,59,-0.1,100,0.7
2025/12/5 14:18,7.5,4.5,23.8,107,645,-0.016,4,9.1,63,59,0,100,0.8
2025/12/5 14:18,7.6,4.5,23.8,107,655,-0.016,4,9.1,63,59,0,100,0.8
2025/12/5 14:18,7.7,4.5,23.8,107,655,-0.016,4,9,62,58,0.5,100,1
2025/12/5 14:18,7.8,4.5,23.8,107,661,-0.016,4.1,9,64,60,0,100,0.9
2025/12/5 14:18,7.9,4.6,23.8,109,679,-0.016,4.1,9.1,65,59,0,100,0.5
2025/12/5 14:18,8,4.6,23.8,109,679,-0.016,4.1,9.1,65,59,0.1,100,0.5
2025/12/5 14:18,8.1,4.7,23.8,112,699,-0.016,4.2,9.2,67,60,0.5,100,0.3
2025/12/5 14:18,8.2,4.7,23.8,112,699,-0.016,4.3,9.2,69,61,0.4,100,0.3
2025/12/5 14:18,8.3,4.7,23.8,112,708,-0.016,4.3,9.2,69,61,0.5,100,0.3
2025/12/5 14:18,8.4,4.8,23.8,114,726,-0.016,4.4,9.2,70,61,0.6,100,0.2
2025/12/5 14:18,8.5,4.8,23.8,114,726,-0.016,4.4,9.2,70,61,0.6,100,0.2
2025/12/5 14:18,8.6,4.8,23.8,114,735,-0.016,4.4,9.2,70,61,0.8,100,0.2
2025/12/5 14:18,8.7,4.9,23.8,117,753,-0.016,4.5,9.2,72,61,0.8,100,0.2
2025/12/5 14:18,8.8,4.9,23.8,117,753,-0.016,4.5,9.2,72,61,0.8,100,0.3
2025/12/5 14:18,8.9,5,23.8,119,772,-0.016,4.6,9.3,74,62,1.2,100,0.8
2025/12/5 14:18,9,4.9,23.8,117,772,-0.016,4.6,9.2,73,63,1.3,100,0.7
2025/12/5 14:18,9.1,5,23.8,119,781,-0.016,4.7,9.2,75,63,1,100,0.6
2025/12/5 14:18,9.2,5,23.8,119,798,-0.016,4.7,9.2,75,63,1.3,100,0.8
2025/12/5 14:18,9.3,5.1,23.8,121,798,-0.016,4.7,9.3,76,62,1.2,100,0.8
2025/12/5 14:18,9.4,5.1,23.8,121,816,-0.016,4.8,9.2,76,63,1.4,100,0.6
2025/12/5 14:18,9.5,5.1,23.8,121,816,-0.016,4.8,9.2,76,63,1.5,100,0.6
2025/12/5 14:18,9.6,5.1,23.8,121,825,-0.016,4.9,9.2,78,64,1.5,100,1
2025/12/5 14:18,9.7,5.1,23.8,121,845,-0.016,4.9,9.1,77,64,1.7,100,0.9
2025/12/5 14:18,9.8,5.2,23.8,124,852,-0.016,5,9.2,80,64,1.9,100,0.7
2025/12/5 14:18,9.9,5.2,23.8,124,861,-0.016,5,9.2,80,64,1.8,100,0.7
2025/12/5 14:18,10,5.2,23.8,124,861,-0.016,5,9.2,80,64,2.1,100,0.6
2025/12/5 14:18,10.1,5.3,23.8,126,870,-0.016,5.1,9.2,81,64,1.8,100,0.4
2025/12/5 14:18,10.2,5.3,23.7,126,888,-0.016,5.2,9.3,84,67,1.9,100,0.3
2025/12/5 14:18,10.3,5.4,23.7,128,897,-0.016,5.2,9.2,83,65,2.1,100,0.2
2025/12/5 14:18,10.4,5.4,23.7,128,906,-0.016,5.2,9.3,84,65,2.3,100,0.2
2025/12/5 14:18,10.5,5.4,23.7,128,906,-0.016,5.3,9.3,85,67,2.1,100,0.1
2025/12/5 14:18,10.6,5.5,23.7,130,915,-0.016,5.3,9.3,85,65,1.9,100,0
2025/12/5 14:18,10.7,5.5,23.7,130,932,-0.016,5.3,9.3,85,65,2.2,100,0
2025/12/5 14:18,10.8,5.5,23.7,130,932,-0.016,5.4,9.2,86,66,2.4,100,0
2025/12/5 14:18,10.9,5.5,23.7,130,950,-0.016,5.4,9.2,86,66,2.8,100,0.1
2025/12/5 14:18,11,5.6,23.7,133,960,-0.016,5.5,9.2,88,66,2.9,100,0.1
2025/12/5 14:18,11.1,5.6,23.7,133,960,-0.016,5.5,9.2,88,66,2.9,100,0
2025/12/5 14:18,11.2,5.6,23.7,133,978,-0.016,5.6,9.2,89,67,2.9,100,0
2025/12/5 14:18,11.3,5.6,23.7,133,978,-0.016,5.6,9.2,89,67,2.9,100,0
2025/12/5 14:18,11.4,5.6,23.7,133,995,-0.016,5.6,9.1,88,66,2.9,100,0
2025/12/5 14:18,11.5,5.6,23.7,133,1004,-0.016,5.7,9,89,67,3.2,100,0
2025/12/5 14:18,11.6,5.6,23.7,133,1004,-0.016,5.7,9,89,67,3.5,100,0.1
2025/12/5 14:18,11.7,5.7,23.7,135,1020,-0.016,5.7,9.1,90,66,3.3,100,0.1
2025/12/5 14:18,11.8,5.7,23.7,135,1020,-0.016,5.8,9.1,91,68,3.5,100,0.1
2025/12/5 14:18,11.9,5.8,23.7,137,1030,-0.016,5.8,9.1,91,66,3.6,100,0.1
2025/12/5 14:18,12,5.8,23.7,137,1039,-0.016,5.9,9.1,93,68,3.7,100,0.2
2025/12/5 14:18,12.1,5.8,23.7,137,1056,-0.016,5.9,9.1,93,67,4.1,100,0.3
2025/12/5 14:19,12.2,5.8,23.7,137,1065,-0.016,6,9.1,94,69,4.1,100,0.3
2025/12/5 14:19,12.3,5.9,23.7,140,1065,-0.016,6,9.1,94,67,4,100,0.3
2025/12/5 14:19,12.4,5.9,23.7,140,1073,-0.016,6.1,9.1,96,69,4.1,100,0.2
2025/12/5 14:19,12.5,6,23.7,142,1084,-0.016,6.1,9.2,97,68,4.2,100,0.2
2025/12/5 14:19,12.6,6,23.7,142,1100,-0.016,6.2,9.2,99,69,4.4,100,0.3
2025/12/5 14:19,12.7,6,23.7,142,1109,-0.016,6.2,9.2,99,69,4.3,100,0.3
2025/12/5 14:19,12.8,6.1,23.7,145,1109,-0.016,6.2,9.2,99,68,4.4,100,0.3
2025/12/5 14:19,12.9,6.1,23.7,145,1118,-0.016,6.3,9.2,100,69,4.3,100,0.1
2025/12/5 14:19,13,6.1,23.7,145,1135,-0.016,6.3,9.2,100,69,4.6,100,0.7
2025/12/5 14:19,13.1,6.2,23.7,147,1144,-0.016,6.4,9.2,102,69,4.5,100,0.6
2025/12/5 14:19,13.2,6.2,23.7,147,1153,-0.016,6.4,9.2,102,69,4.8,100,0.5
2025/12/5 14:19,13.3,6.2,23.7,147,1153,-0.016,6.4,9.2,102,69,4.9,100,0.7
2025/12/5 14:19,13.4,6.2,23.7,147,1162,-0.016,6.5,9.2,103,70,4.9,100,0.5
2025/12/5 14:19,13.5,6.3,23.7,149,1178,-0.016,6.5,9.2,103,69,4.8,100,0.4
2025/12/5 14:19,13.6,6.3,23.7,149,1178,-0.016,6.5,9.1,102,68,4.9,100,0.5
2025/12/5 14:19,13.7,6.3,23.7,149,1197,-0.016,6.6,9.1,104,69,5,100,0.4
2025/12/5 14:19,13.8,6.3,23.7,149,1204,-0.016,6.6,9.2,105,70,5.1,100,0.6
2025/12/5 14:19,13.9,6.4,23.7,152,1204,-0.016,6.7,9.2,106,70,5.1,100,0.5
2025/12/5 14:19,14,6.4,23.7,152,1221,-0.016,6.7,9.2,106,70,5.2,100,0.3
2025/12/5 14:19,14.1,6.4,23.7,152,1221,-0.016,6.7,9.2,106,70,5.3,100,0.3
2025/12/5 14:19,14.2,6.5,23.7,154,1241,-0.016,6.8,9.2,108,70,5.6,100,0.3
2025/12/5 14:19,14.3,6.5,23.7,154,1250,-0.016,6.8,9.2,108,70,5.6,100,0.7
2025/12/5 14:19,14.4,6.5,23.7,154,1250,-0.016,6.9,9.2,109,71,5.7,100,0.7
2025/12/5 14:19,14.5,6.6,23.7,156,1267,-0.016,6.9,9.2,109,70,6,99,0.6
2025/12/5 14:19,14.6,6.6,23.7,156,1267,-0.016,6.9,9.2,109,70,5.9,99,0.5
2025/12/5 14:19,14.7,6.6,23.7,156,1276,-0.016,7,9.2,111,71,6.1,99,0.6
2025/12/5 14:19,14.8,6.6,23.7,156,1291,-0.016,7,9.1,110,70,6.1,99,0.5
2025/12/5 14:19,14.9,6.7,23.7,159,1291,-0.016,7.1,9.2,112,71,6.3,99,1.2
2025/12/5 14:19,15,6.7,23.7,159,1311,-0.016,7.1,9.2,112,71,6.3,99,0.9
2025/12/5 14:19,15.1,6.7,23.7,159,1311,-0.016,7.1,9.2,112,71,6.3,99,0.8
2025/12/5 14:19,15.2,6.8,23.7,161,1320,-0.016,7.2,9.2,114,71,6.4,99,0.6
2025/12/5 14:19,15.3,6.8,23.7,161,1337,-0.016,7.2,9.2,114,71,6.5,99,0.5
2025/12/5 14:19,15.4,6.8,23.7,161,1337,-0.016,7.3,9.2,116,72,6.6,99,1
2025/12/5 14:19,15.5,6.9,23.7,164,1355,-0.016,7.3,9.2,116,71,6.7,99,0.7
2025/12/5 14:19,15.6,6.9,23.7,164,1355,-0.016,7.3,9.2,116,71,6.6,99,0.6
2025/12/5 14:19,15.7,6.9,23.7,164,1364,-0.016,7.4,9.2,117,72,6.8,99,0.7
2025/12/5 14:19,15.8,7,23.6,165,1379,-0.016,7.4,9.2,117,71,6.8,99,0.9
2025/12/5 14:19,15.9,7,23.6,165,1392,-0.016,7.5,9.3,120,73,7,99,0.7
2025/12/5 14:19,16,7,23.6,165,1399,-0.016,7.5,9.3,120,73,7.1,99,0.6
2025/12/5 14:19,16.1,7.1,23.6,168,1399,-0.016,7.5,9.3,120,72,7.1,99,0.5
2025/12/5 14:19,16.2,7.1,23.6,168,1408,-0.016,7.6,9.3,121,73,7.1,99,0.4
2025/12/5 14:19,16.3,7.1,23.6,168,1426,-0.016,7.6,9.2,120,72,7.4,99,0.5
2025/12/5 14:19,16.4,7.2,23.6,170,1434,-0.016,7.7,9.2,122,72,7.6,99,0.8
2025/12/5 14:19,16.5,7.2,23.6,170,1434,-0.016,7.7,9.2,122,72,7.7,99,0.9
2025/12/5 14:19,16.6,7.2,23.6,170,1445,-0.016,7.7,9.2,122,72,7.7,99,0.7
2025/12/5 14:19,16.7,7.2,23.6,170,1446,-0.016,7.8,9.2,123,72,7.7,99,1
2025/12/5 14:19,16.8,7.3,23.6,172,1471,-0.016,7.8,9.2,123,71,7.8,99,0.9
2025/12/5 14:19,16.9,7.3,23.6,172,1478,-0.016,7.9,9.2,125,72,7.9,99,0.7
2025/12/5 14:19,17,7.3,23.6,172,1478,-0.016,7.9,9.2,125,72,8.1,99,0.6
2025/12/5 14:19,17.1,7.4,23.6,175,1491,-0.016,7.9,9.3,126,72,8.1,99,0.5
2025/12/5 14:19,17.2,7.4,23.6,175,1492,-0.016,8,9.3,128,73,8.2,99,0.4
2025/12/5 14:19,17.3,7.5,23.6,177,1514,-0.016,8,9.3,128,72,8.3,99,0.9
2025/12/5 14:19,17.4,7.5,23.6,177,1514,-0.016,8.1,9.3,129,73,8.3,99,0.8
2025/12/5 14:19,17.5,7.5,23.6,177,1519,-0.016,8.1,9.3,129,73,8.5,99,1.3
2025/12/5 14:19,17.6,7.6,23.6,179,1539,-0.016,8.1,9.3,129,72,8.7,99,1.1
2025/12/5 14:19,17.7,7.6,23.6,179,1539,-0.016,8.2,9.3,131,73,8.6,99,1
2025/12/5 14:19,17.8,7.6,23.6,179,1558,-0.016,8.2,9.2,129,72,8.7,99,0.7
2025/12/5 14:19,17.9,7.6,23.6,179,1558,-0.016,8.2,9.2,129,72,8.9,99,0.6
2025/12/5 14:19,18,7.6,23.6,179,1564,-0.016,8.3,9.1,129,72,9,99,0.7
2025/12/5 14:19,18.1,7.6,23.6,179,1581,-0.016,8.3,9.1,129,72,9,99,0.5
2025/12/5 14:19,18.2,7.6,23.6,179,1581,-0.016,8.4,9.2,132,74,9,99,0.4
2025/12/5 14:19,18.3,7.7,23.6,182,1600,-0.016,8.4,9.2,132,73,9.3,99,0.4
2025/12/5 14:19,18.4,7.7,23.6,182,1600,-0.016,8.4,9.2,132,73,9.3,99,0.4
2025/12/5 14:19,18.5,7.7,23.6,182,1609,-0.016,8.5,9.2,134,73,9.6,99,0.5
2025/12/5 14:19,18.6,7.8,23.6,184,1627,-0.016,8.5,9.2,134,73,9.7,99,0.5
2025/12/5 14:19,18.7,7.8,23.6,184,1636,-0.016,8.6,9.2,135,73,9.9,99,0.5
2025/12/5 14:19,18.8,7.8,23.6,184,1644,-0.016,8.6,9.2,135,73,10,98,0.4
2025/12/5 14:19,18.9,7.9,23.6,186,1644,-0.016,8.6,9.2,135,72,9.9,99,0.4
2025/12/5 14:19,19,7.9,23.6,186,1653,-0.016,8.7,9.2,137,73,9.8,99,0.2
2025/12/5 14:19,19.1,7.9,23.6,186,1671,-0.016,8.7,9.2,137,73,9.9,99,0.2
2025/12/5 14:19,19.2,8,23.6,189,1679,-0.016,8.8,9.2,138,73,9.9,99,0
2025/12/5 14:19,19.3,8,23.6,189,1679,-0.016,8.8,9.2,138,73,9.9,99,0
2025/12/5 14:19,19.4,8,23.6,189,1689,-0.016,8.8,9.2,138,73,9.9,99,0
2025/12/5 14:19,19.5,8.1,23.6,191,1696,-0.016,8.9,9.2,140,73,10.1,98,0
2025/12/5 14:19,19.6,8.1,23.6,191,1714,-0.016,8.9,9.2,140,73,10.3,98,0
2025/12/5 14:19,19.7,8.1,23.6,191,1714,-0.016,8.9,9.2,139,73,10.4,98,0.1
2025/12/5 14:19,19.8,8.1,23.6,191,1723,-0.016,9,9.2,141,74,10.5,98,0.7
2025/12/5 14:19,19.9,8.2,23.6,194,1739,-0.016,9,9.2,141,73,10.6,98,0.8
2025/12/5 14:19,20,8.2,23.6,194,1739,-0.016,9,9.2,141,73,10.7,98,0.7
2025/12/5 14:19,20.1,8.2,23.6,194,1757,-0.016,9.1,9.2,142,74,10.9,98,0.9
2025/12/5 14:19,20.2,8.2,23.6,194,1757,-0.016,9.1,9.1,141,73,11,98,1.1
2025/12/5 14:19,20.3,8.2,23.6,194,1766,-0.016,9.1,9.1,141,73,11,98,0.9
2025/12/5 14:19,20.4,8.2,23.6,194,1783,-0.016,9.2,9.1,142,74,11.1,98,0.7
2025/12/5 14:19,20.5,8.2,23.6,194,1783,-0.016,9.2,9.1,142,73,11.3,98,0.6
2025/12/5 14:19,20.6,8.3,23.6,196,1790,-0.016,9.2,9.1,142,73,11.4,98,0.6
2025/12/5 14:19,20.7,8.3,23.6,196,1805,-0.016,9.3,9,142,72,11.6,98,0.5
2025/12/5 14:19,20.8,8.2,23.6,194,1805,-0.016,9.3,8.9,140,73,11.5,98,0.4
2025/12/5 14:19,20.9,8.2,23.6,194,1824,-0.016,9.3,8.9,140,73,11.6,98,0.3
2025/12/5 14:19,21,8.2,23.6,194,1824,-0.016,9.4,8.9,142,73,11.8,98,0.3
2025/12/5 14:19,21.1,8.2,23.6,194,1831,-0.016,9.4,8.8,140,72,11.9,98,0.9
2025/12/5 14:19,21.2,8.2,23.6,194,1848,-0.016,9.4,8.7,139,72,12,98,0.7
2025/12/5 14:19,21.3,8.2,23.6,194,1848,-0.016,9.4,8.7,139,72,12.1,98,0.6
2025/12/5 14:19,21.4,8.2,23.6,194,1865,-0.016,9.5,8.6,138,71,12.2,98,0.4
2025/12/5 14:19,21.5,8.1,23.6,191,1865,-0.016,9.5,8.6,138,72,12.3,98,0.4
2025/12/5 14:19,21.6,8.1,23.6,191,1872,-0.016,9.5,8.5,136,71,12.7,98,0.4
2025/12/5 14:19,21.7,8,23.6,189,1888,-0.016,9.6,8.4,136,72,12.8,98,0.3
2025/12/5 14:19,21.8,8,23.6,189,1888,-0.016,9.6,8.3,135,71,12.9,97,0.7
2025/12/5 14:19,21.9,7.9,23.6,186,1901,-0.016,9.6,8.1,131,70,13.2,97,0.6
2025/12/5 14:19,22,7.8,23.6,184,1901,-0.016,9.6,8,129,70,13.4,97,0.6
2025/12/5 14:19,22.1,7.6,23.6,179,1908,-0.016,9.6,7.6,123,68,13.6,97,0.8
2025/12/5 14:19,22.2,7.4,23.6,175,1919,-0.016,9.6,7.4,119,68,13.9,97,0.6
2025/12/5 14:19,22.3,7.2,23.7,171,1926,-0.016,9.6,7.2,116,68,14.2,97,0.7
2025/12/5 14:19,22.4,7.1,23.7,168,1926,-0.016,9.6,7.1,114,68,14.4,97,0.6
2025/12/5 14:19,22.5,7,23.7,166,1932,-0.016,9.6,6.9,111,67,14.5,97,0.5
2025/12/5 14:19,22.6,6.8,23.7,161,1935,-0.016,9.6,6.7,108,67,14.8,97,0.4
2025/12/5 14:19,22.7,6.6,23.7,156,1950,-0.016,9.6,6.4,103,66,14.9,97,1.3
2025/12/5 14:19,22.8,6.5,23.7,154,1950,-0.016,9.6,6.2,99,65,15.3,96,1.2
2025/12/5 14:19,22.9,6.4,23.7,152,1950,-0.016,9.6,6.1,98,64,15.4,96,1.1
2025/12/5 14:19,23,6.2,23.7,147,1961,-0.016,9.6,5.9,94,64,15.6,96,1
2025/12/5 14:19,23.1,6,23.7,142,1954,-0.016,9.6,5.6,90,63,16,96,1.3
2025/12/5 14:19,23.2,5.8,23.8,138,1966,-0.016,9.6,5.3,85,61,16.2,96,0.9
2025/12/5 14:19,23.3,5.5,23.8,131,1970,-0.016,9.6,5,80,61,16.6,96,0.8
2025/12/5 14:19,23.4,5.4,23.8,129,1970,-0.016,9.6,4.9,78,61,16.7,96,0.8
2025/12/5 14:19,23.5,5.1,23.8,121,1974,-0.016,9.6,4.7,75,62,17,96,0.6
